branch,dN,dS,omega,lnL,SOG,Model
11..3,0.1633,1.1273,0.1448,-9842.018633,OG0003827,M0
10..4,0.2366,1.6333,0.1448,-9842.018633,OG0003827,M0
9..12,0.0947,0.6535,0.1448,-9842.018633,OG0003827,M0
12..5,0.1207,0.8334,0.1448,-9842.018633,OG0003827,M0
12..6,0.1259,0.8691,0.1448,-9842.018633,OG0003827,M0
8..7,0.1809,1.2491,0.1448,-9842.018633,OG0003827,M0
8..1,0.0958,2.5119,0.0381,-5073.700722,OG0003839,M0
8..9,0.0268,0.704,0.0381,-5073.700722,OG0003839,M0
9..10,0.0221,0.5802,0.0381,-5073.700722,OG0003839,M0
10..11,0.0397,1.0405,0.0381,-5073.700722,OG0003839,M0
11..2,0.0643,1.6871,0.0381,-5073.700722,OG0003839,M0
11..3,0.0697,1.829,0.0381,-5073.700722,OG0003839,M0
10..12,0.0318,0.8339,0.0381,-5073.700722,OG0003839,M0
12..5,0.0419,1.0983,0.0381,-5073.700722,OG0003839,M0
12..6,0.0466,1.2214,0.0381,-5073.700722,OG0003839,M0
9..4,0.0565,1.4815,0.0381,-5073.700722,OG0003839,M0
8..7,0.061,1.599,0.0381,-5073.700722,OG0003839,M0
8..1,0.2132,3.2197,0.0662,-12249.733227,OG0003834,M0
8..9,0.0698,1.0537,0.0662,-12249.733227,OG0003834,M0
9..10,0.0452,0.6834,0.0662,-12249.733227,OG0003834,M0
10..11,0.0887,1.3402,0.0662,-12249.733227,OG0003834,M0
11..2,0.1187,1.7921,0.0662,-12249.733227,OG0003834,M0
11..3,0.156,2.3556,0.0662,-12249.733227,OG0003834,M0
10..4,0.184,2.779,0.0662,-12249.733227,OG0003834,M0
9..12,0.1268,1.9148,0.0662,-12249.733227,OG0003834,M0
12..5,0.1438,2.1721,0.0662,-12249.733227,OG0003834,M0
12..6,0.1651,2.493,0.0662,-12249.733227,OG0003834,M0
8..7,0.2127,3.2121,0.0662,-12249.733227,OG0003834,M0
8..1,0.1198,57.9338,0.0021,-4915.886698,OG0003837,M0
8..9,0.0474,22.9144,0.0021,-4915.886698,OG0003837,M0
9..10,0.0875,42.3203,0.0021,-4915.886698,OG0003837,M0
10..2,0.0628,30.3557,0.0021,-4915.886698,OG0003837,M0
10..3,0.0567,27.4051,0.0021,-4915.886698,OG0003837,M0
9..4,0.0925,44.7124,0.0021,-4915.886698,OG0003837,M0
8..11,0.0317,15.3262,0.0021,-4915.886698,OG0003837,M0
11..12,0.0842,40.7207,0.0021,-4915.886698,OG0003837,M0
12..5,0.068,32.8548,0.0021,-4915.886698,OG0003837,M0
12..6,0.1028,49.6828,0.0021,-4915.886698,OG0003837,M0
11..7,0.16,77.3803,0.0021,-4915.886698,OG0003837,M0
8..1,0.1934,13.786,0.014,-7952.114086,OG0003788,M0
8..9,0.0562,4.004,0.014,-7952.114086,OG0003788,M0
9..10,0.0658,4.6913,0.014,-7952.114086,OG0003788,M0
10..11,0.0918,6.5431,0.014,-7952.114086,OG0003788,M0
11..2,0.1299,9.2611,0.014,-7952.114086,OG0003788,M0
11..3,0.1675,11.9363,0.014,-7952.114086,OG0003788,M0
10..12,0.1773,12.6332,0.014,-7952.114086,OG0003788,M0
12..5,0.1784,12.7169,0.014,-7952.114086,OG0003788,M0
12..6,0.1477,10.5288,0.014,-7952.114086,OG0003788,M0
9..4,0.1888,13.4586,0.014,-7952.114086,OG0003788,M0
8..7,0.1864,13.2869,0.014,-7952.114086,OG0003788,M0
8..1,0.2584,4.5722,0.0565,-9216.508263,OG0003778,M0
8..9,0.0649,1.1488,0.0565,-9216.508263,OG0003778,M0
9..10,0.0373,0.6601,0.0565,-9216.508263,OG0003778,M0
10..11,0.1209,2.1385,0.0565,-9216.508263,OG0003778,M0
11..2,0.1075,1.9024,0.0565,-9216.508263,OG0003778,M0
11..3,0.1545,2.7327,0.0565,-9216.508263,OG0003778,M0
10..12,0.1481,2.6195,0.0565,-9216.508263,OG0003778,M0
12..5,0.154,2.7248,0.0565,-9216.508263,OG0003778,M0
12..6,0.1115,1.9728,0.0565,-9216.508263,OG0003778,M0
9..4,0.196,3.4683,0.0565,-9216.508263,OG0003778,M0
8..7,0.2739,4.8468,0.0565,-9216.508263,OG0003778,M0
8..1,0.2002,64.3499,0.0031,-14967.519314,OG0003777,M0
8..9,0.0677,21.7556,0.0031,-14967.519314,OG0003777,M0
9..10,0.043,13.8154,0.0031,-14967.519314,OG0003777,M0
10..11,0.076,24.4123,0.0031,-14967.519314,OG0003777,M0
11..2,0.07,22.5051,0.0031,-14967.519314,OG0003777,M0
11..3,0.1075,34.5375,0.0031,-14967.519314,OG0003777,M0
10..12,0.1185,38.0886,0.0031,-14967.519314,OG0003777,M0
12..5,0.1254,40.2916,0.0031,-14967.519314,OG0003777,M0
12..6,0.1417,45.5305,0.0031,-14967.519314,OG0003777,M0
9..4,0.1435,46.1092,0.0031,-14967.519314,OG0003777,M0
8..7,0.2061,66.2262,0.0031,-14967.519314,OG0003777,M0
8..1,0.0787,41.9758,0.0019,-6769.893465,OG0003802,M0
8..9,0.0322,17.1413,0.0019,-6769.893465,OG0003802,M0
9..10,0.0514,27.3858,0.0019,-6769.893465,OG0003802,M0
10..11,0.1118,59.585,0.0019,-6769.893465,OG0003802,M0
11..2,0.0816,43.4856,0.0019,-6769.893465,OG0003802,M0
11..3,0.045,23.9836,0.0019,-6769.893465,OG0003802,M0
10..12,0.0734,39.1037,0.0019,-6769.893465,OG0003802,M0
12..5,0.0781,41.6325,0.0019,-6769.893465,OG0003802,M0
12..6,0.0788,41.9907,0.0019,-6769.893465,OG0003802,M0
9..7,0.12,63.9772,0.0019,-6769.893465,OG0003802,M0
8..4,0.1387,73.9253,0.0019,-6769.893465,OG0003802,M0
8..1,0.1045,3.2587,0.0321,-4183.045872,OG0003814,M0
8..9,0.0272,0.8494,0.0321,-4183.045872,OG0003814,M0
9..10,0.0613,1.9115,0.0321,-4183.045872,OG0003814,M0
10..2,0.0536,1.6725,0.0321,-4183.045872,OG0003814,M0
10..3,0.0529,1.6504,0.0321,-4183.045872,OG0003814,M0
9..11,0.0901,2.8097,0.0321,-4183.045872,OG0003814,M0
11..5,0.0515,1.604,0.0321,-4183.045872,OG0003814,M0
11..6,0.0672,2.0952,0.0321,-4183.045872,OG0003814,M0
8..12,0.0212,0.6597,0.0321,-4183.045872,OG0003814,M0
12..4,0.0911,2.8391,0.0321,-4183.045872,OG0003814,M0
12..7,0.0718,2.2397,0.0321,-4183.045872,OG0003814,M0
8..1,0.1723,2.671,0.0645,-3135.761733,OG0003851,M0
8..9,0.0799,1.2387,0.0645,-3135.761733,OG0003851,M0
9..10,0.0053,0.0825,0.0645,-3135.761733,OG0003851,M0
10..11,0.0856,1.3272,0.0645,-3135.761733,OG0003851,M0
11..2,0.0558,0.8648,0.0645,-3135.761733,OG0003851,M0
11..3,0.05,0.7753,0.0645,-3135.761733,OG0003851,M0
10..12,0.0825,1.278,0.0645,-3135.761733,OG0003851,M0
12..5,0.0376,0.5825,0.0645,-3135.761733,OG0003851,M0
12..6,0.0736,1.1402,0.0645,-3135.761733,OG0003851,M0
9..4,0.1343,2.0821,0.0645,-3135.761733,OG0003851,M0
8..7,0.0667,1.0339,0.0645,-3135.761733,OG0003851,M0
8..1,0.0739,2.0699,0.0357,-4070.41312,OG0003901,M0
8..9,0.0252,0.7056,0.0357,-4070.41312,OG0003901,M0
9..10,0.0191,0.5363,0.0357,-4070.41312,OG0003901,M0
10..11,0.0835,2.3411,0.0357,-4070.41312,OG0003901,M0
11..2,0.0353,0.989,0.0357,-4070.41312,OG0003901,M0
11..3,0.036,1.0097,0.0357,-4070.41312,OG0003901,M0
10..4,0.0369,1.0345,0.0357,-4070.41312,OG0003901,M0
9..12,0.0805,2.2557,0.0357,-4070.41312,OG0003901,M0
12..5,0.0741,2.0771,0.0357,-4070.41312,OG0003901,M0
12..6,0.045,1.2609,0.0357,-4070.41312,OG0003901,M0
8..7,0.0693,1.9421,0.0357,-4070.41312,OG0003901,M0
8..1,0.5575,82.6125,0.0067,-7063.873689,OG0003907,M0
8..9,0.1297,19.2185,0.0067,-7063.873689,OG0003907,M0
9..10,0.0988,14.6428,0.0067,-7063.873689,OG0003907,M0
10..11,0.0099,1.4729,0.0067,-7063.873689,OG0003907,M0
11..2,0.3062,45.3703,0.0067,-7063.873689,OG0003907,M0
11..4,0.3979,58.9625,0.0067,-7063.873689,OG0003907,M0
10..3,0.4036,59.8127,0.0067,-7063.873689,OG0003907,M0
9..12,0.2065,30.6063,0.0067,-7063.873689,OG0003907,M0
12..5,0.2235,33.1258,0.0067,-7063.873689,OG0003907,M0
12..6,0.2308,34.2003,0.0067,-7063.873689,OG0003907,M0
8..7,0.3068,45.4624,0.0067,-7063.873689,OG0003907,M0
8..1,0.2077,64.9795,0.0032,-7082.259366,OG0003908,M0
8..9,0.0526,16.4703,0.0032,-7082.259366,OG0003908,M0
9..10,0.0525,16.4192,0.0032,-7082.259366,OG0003908,M0
10..11,0.1188,37.1609,0.0032,-7082.259366,OG0003908,M0
11..2,0.0853,26.674,0.0032,-7082.259366,OG0003908,M0
11..3,0.1054,32.9736,0.0032,-7082.259366,OG0003908,M0
10..4,0.1562,48.8715,0.0032,-7082.259366,OG0003908,M0
9..12,0.1255,39.2532,0.0032,-7082.259366,OG0003908,M0
12..5,0.1678,52.4898,0.0032,-7082.259366,OG0003908,M0
12..6,0.1069,33.4541,0.0032,-7082.259366,OG0003908,M0
8..7,0.2114,66.1259,0.0032,-7082.259366,OG0003908,M0
8..1,0.1806,2.7334,0.0661,-6523.749555,OG0003883,M0
8..9,0.0549,0.8304,0.0661,-6523.749555,OG0003883,M0
9..10,0.0292,0.4425,0.0661,-6523.749555,OG0003883,M0
10..11,0.0901,1.3633,0.0661,-6523.749555,OG0003883,M0
11..2,0.1432,2.1685,0.0661,-6523.749555,OG0003883,M0
11..3,0.1765,2.6714,0.0661,-6523.749555,OG0003883,M0
10..12,0.1003,1.5189,0.0661,-6523.749555,OG0003883,M0
12..5,0.2316,3.5057,0.0661,-6523.749555,OG0003883,M0
12..6,0.2315,3.5045,0.0661,-6523.749555,OG0003883,M0
9..4,0.0989,1.4975,0.0661,-6523.749555,OG0003883,M0
8..7,0.1652,2.5007,0.0661,-6523.749555,OG0003883,M0
8..1,0.2502,36.3549,0.0069,-9823.07317,OG0003871,M0
8..9,0.0436,6.3416,0.0069,-9823.07317,OG0003871,M0
9..10,0.0626,9.092,0.0069,-9823.07317,OG0003871,M0
10..2,0.1727,25.0982,0.0069,-9823.07317,OG0003871,M0
10..3,0.1745,25.3567,0.0069,-9823.07317,OG0003871,M0
9..11,0.0883,12.8329,0.0069,-9823.07317,OG0003871,M0
11..5,0.1562,22.7056,0.0069,-9823.07317,OG0003871,M0
11..6,0.2121,30.8283,0.0069,-9823.07317,OG0003871,M0
8..12,0.0256,3.7141,0.0069,-9823.07317,OG0003871,M0
12..4,0.3241,47.0948,0.0069,-9823.07317,OG0003871,M0
12..7,0.2674,38.8641,0.0069,-9823.07317,OG0003871,M0
8..1,0.3571,39.3492,0.0091,-11779.149096,OG0003874,M0
8..9,0.2511,27.6708,0.0091,-11779.149096,OG0003874,M0
9..2,0.5521,60.8346,0.0091,-11779.149096,OG0003874,M0
9..10,0.0661,7.2811,0.0091,-11779.149096,OG0003874,M0
10..3,0.6258,68.9561,0.0091,-11779.149096,OG0003874,M0
10..11,0.0796,8.7707,0.0091,-11779.149096,OG0003874,M0
11..4,0.6099,67.2097,0.0091,-11779.149096,OG0003874,M0
11..12,0.1803,19.8683,0.0091,-11779.149096,OG0003874,M0
12..5,0.2501,27.5571,0.0091,-11779.149096,OG0003874,M0
12..6,0.2757,30.3761,0.0091,-11779.149096,OG0003874,M0
8..7,0.4096,45.1313,0.0091,-11779.149096,OG0003874,M0
8..1,0.0215,1.3228,0.0162,-2838.874214,OG0003919,M0
8..9,0.0047,0.2878,0.0162,-2838.874214,OG0003919,M0
9..10,0.0032,0.1982,0.0162,-2838.874214,OG0003919,M0
10..11,0.0151,0.9318,0.0162,-2838.874214,OG0003919,M0
11..2,0.0174,1.0726,0.0162,-2838.874214,OG0003919,M0
11..3,0.0127,0.7827,0.0162,-2838.874214,OG0003919,M0
10..7,0.0153,0.9456,0.0162,-2838.874214,OG0003919,M0
9..12,0.0091,0.5634,0.0162,-2838.874214,OG0003919,M0
12..5,0.0118,0.7248,0.0162,-2838.874214,OG0003919,M0
12..6,0.0046,0.2829,0.0162,-2838.874214,OG0003919,M0
8..4,0.0098,0.6021,0.0162,-2838.874214,OG0003919,M0
8..1,0.3563,72.8518,0.0049,-5976.010588,OG0003895,M0
8..9,0.127,25.9741,0.0049,-5976.010588,OG0003895,M0
9..10,0.0495,10.1112,0.0049,-5976.010588,OG0003895,M0
10..11,0.0917,18.7568,0.0049,-5976.010588,OG0003895,M0
11..2,0.1474,30.1253,0.0049,-5976.010588,OG0003895,M0
11..3,0.1711,34.9847,0.0049,-5976.010588,OG0003895,M0
10..4,0.3002,61.3722,0.0049,-5976.010588,OG0003895,M0
9..12,0.0584,11.9391,0.0049,-5976.010588,OG0003895,M0
12..5,0.149,30.4684,0.0049,-5976.010588,OG0003895,M0
12..6,0.2066,42.248,0.0049,-5976.010588,OG0003895,M0
8..7,0.2652,54.2126,0.0049,-5976.010588,OG0003895,M0
8..1,0.1641,39.2251,0.0042,-14412.925079,OG0003909,M0
8..9,0.0266,6.3687,0.0042,-14412.925079,OG0003909,M0
9..10,0.0568,13.5798,0.0042,-14412.925079,OG0003909,M0
10..11,0.1082,25.8646,0.0042,-14412.925079,OG0003909,M0
11..2,0.1039,24.8297,0.0042,-14412.925079,OG0003909,M0
11..3,0.1106,26.4443,0.0042,-14412.925079,OG0003909,M0
10..4,0.1619,38.7075,0.0042,-14412.925079,OG0003909,M0
9..12,0.1034,24.7162,0.0042,-14412.925079,OG0003909,M0
12..5,0.1248,29.825,0.0042,-14412.925079,OG0003909,M0
12..6,0.0962,22.9927,0.0042,-14412.925079,OG0003909,M0
8..7,0.1015,24.2652,0.0042,-14412.925079,OG0003909,M0
8..1,0.3334,70.856,0.0047,-3140.220635,OG0003869,M0
8..9,0.067,14.2418,0.0047,-3140.220635,OG0003869,M0
9..10,0.2836,60.2652,0.0047,-3140.220635,OG0003869,M0
10..2,0.2731,58.0378,0.0047,-3140.220635,OG0003869,M0
10..3,0.1879,39.9201,0.0047,-3140.220635,OG0003869,M0
9..11,0.0708,15.055,0.0047,-3140.220635,OG0003869,M0
11..12,0.1147,24.3743,0.0047,-3140.220635,OG0003869,M0
12..5,0.2463,52.3382,0.0047,-3140.220635,OG0003869,M0
12..6,0.0952,20.2304,0.0047,-3140.220635,OG0003869,M0
11..7,0.2532,53.799,0.0047,-3140.220635,OG0003869,M0
8..4,0.3201,68.0217,0.0047,-3140.220635,OG0003869,M0
8..1,0.2178,6.3708,0.0342,-4183.644015,OG0003850,M0
8..9,0.0552,1.6142,0.0342,-4183.644015,OG0003850,M0
9..10,0.0715,2.0919,0.0342,-4183.644015,OG0003850,M0
10..2,0.0995,2.9117,0.0342,-4183.644015,OG0003850,M0
10..3,0.1123,3.284,0.0342,-4183.644015,OG0003850,M0
9..11,0.0597,1.7462,0.0342,-4183.644015,OG0003850,M0
11..4,0.1254,3.6689,0.0342,-4183.644015,OG0003850,M0
11..12,0.0616,1.801,0.0342,-4183.644015,OG0003850,M0
12..5,0.0497,1.4525,0.0342,-4183.644015,OG0003850,M0
12..6,0.0536,1.5677,0.0342,-4183.644015,OG0003850,M0
8..7,0.1422,4.159,0.0342,-4183.644015,OG0003850,M0
8..1,0.3354,2.9316,0.1144,-5681.659328,OG0003897,M0
8..9,0.0323,0.2824,0.1144,-5681.659328,OG0003897,M0
9..10,0.0516,0.4508,0.1144,-5681.659328,OG0003897,M0
10..2,0.1706,1.4913,0.1144,-5681.659328,OG0003897,M0
10..3,0.1439,1.258,0.1144,-5681.659328,OG0003897,M0
9..11,0.0261,0.228,0.1144,-5681.659328,OG0003897,M0
11..4,0.1609,1.4067,0.1144,-5681.659328,OG0003897,M0
11..7,0.227,1.984,0.1144,-5681.659328,OG0003897,M0
8..12,0.1893,1.6547,0.1144,-5681.659328,OG0003897,M0
12..5,0.2157,1.8857,0.1144,-5681.659328,OG0003897,M0
12..6,0.2315,2.0233,0.1144,-5681.659328,OG0003897,M0
8..1,0.1342,5.5785,0.0241,-6438.437672,OG0003841,M0
8..9,0.0409,1.6998,0.0241,-6438.437672,OG0003841,M0
9..10,0.0082,0.3393,0.0241,-6438.437672,OG0003841,M0
10..11,0.0414,1.7213,0.0241,-6438.437672,OG0003841,M0
11..2,0.0878,3.6506,0.0241,-6438.437672,OG0003841,M0
11..3,0.0778,3.2334,0.0241,-6438.437672,OG0003841,M0
10..4,0.1671,6.9461,0.0241,-6438.437672,OG0003841,M0
9..12,0.0673,2.7971,0.0241,-6438.437672,OG0003841,M0
12..5,0.0825,3.428,0.0241,-6438.437672,OG0003841,M0
12..6,0.053,2.2041,0.0241,-6438.437672,OG0003841,M0
8..7,0.1142,4.7462,0.0241,-6438.437672,OG0003841,M0
8..1,0.145,1.7985,0.0806,-6839.682055,OG0003898,M0
8..9,0.0763,0.9468,0.0806,-6839.682055,OG0003898,M0
9..10,0.02,0.2475,0.0806,-6839.682055,OG0003898,M0
10..11,0.0899,1.1143,0.0806,-6839.682055,OG0003898,M0
11..2,0.106,1.3147,0.0806,-6839.682055,OG0003898,M0
11..3,0.091,1.1282,0.0806,-6839.682055,OG0003898,M0
10..4,0.1824,2.2624,0.0806,-6839.682055,OG0003898,M0
9..12,0.0672,0.8329,0.0806,-6839.682055,OG0003898,M0
12..5,0.0883,1.0954,0.0806,-6839.682055,OG0003898,M0
12..6,0.0885,1.0971,0.0806,-6839.682055,OG0003898,M0
8..7,0.2136,2.6484,0.0806,-6839.682055,OG0003898,M0
8..1,0.1481,1.9047,0.0778,-11245.819001,OG0003867,M0
8..9,0.0334,0.4294,0.0778,-11245.819001,OG0003867,M0
9..10,0.0243,0.3119,0.0778,-11245.819001,OG0003867,M0
10..2,0.0775,0.9972,0.0778,-11245.819001,OG0003867,M0
10..3,0.1056,1.3586,0.0778,-11245.819001,OG0003867,M0
9..11,0.0206,0.265,0.0778,-11245.819001,OG0003867,M0
11..4,0.0999,1.2845,0.0778,-11245.819001,OG0003867,M0
11..12,0.0938,1.2068,0.0778,-11245.819001,OG0003867,M0
12..5,0.0859,1.1043,0.0778,-11245.819001,OG0003867,M0
12..6,0.1031,1.3257,0.0778,-11245.819001,OG0003867,M0
8..7,0.1285,1.6526,0.0778,-11245.819001,OG0003867,M0
8..1,0.2094,3.0583,0.0685,-4202.709884,OG0003918,M0
8..9,0.1092,1.5943,0.0685,-4202.709884,OG0003918,M0
9..10,0.0497,0.7265,0.0685,-4202.709884,OG0003918,M0
10..11,0.0483,0.7053,0.0685,-4202.709884,OG0003918,M0
11..2,0.1213,1.7711,0.0685,-4202.709884,OG0003918,M0
11..12,0.1299,1.8972,0.0685,-4202.709884,OG0003918,M0
12..5,0.0977,1.4275,0.0685,-4202.709884,OG0003918,M0
12..6,0.3153,4.6042,0.0685,-4202.709884,OG0003918,M0
10..4,0.0998,1.458,0.0685,-4202.709884,OG0003918,M0
9..7,0.18,2.6283,0.0685,-4202.709884,OG0003918,M0
8..3,0.4887,7.137,0.0685,-4202.709884,OG0003918,M0
8..1,0.1198,65.9093,0.0018,-5816.862561,OG0003880,M0
8..9,0.0286,15.7133,0.0018,-5816.862561,OG0003880,M0
9..10,0.0459,25.2506,0.0018,-5816.862561,OG0003880,M0
10..11,0.0478,26.2907,0.0018,-5816.862561,OG0003880,M0
11..2,0.0795,43.748,0.0018,-5816.862561,OG0003880,M0
11..3,0.0645,35.519,0.0018,-5816.862561,OG0003880,M0
10..12,0.0817,44.9773,0.0018,-5816.862561,OG0003880,M0
12..5,0.0615,33.8508,0.0018,-5816.862561,OG0003880,M0
12..6,0.0632,34.7652,0.0018,-5816.862561,OG0003880,M0
9..4,0.0892,49.0671,0.0018,-5816.862561,OG0003880,M0
8..7,0.1013,55.7733,0.0018,-5816.862561,OG0003880,M0
8..1,0.3565,55.8824,0.0064,-7692.540559,OG0003864,M0
8..9,0.1103,17.2934,0.0064,-7692.540559,OG0003864,M0
9..2,0.2193,34.3713,0.0064,-7692.540559,OG0003864,M0
9..3,0.3949,61.9009,0.0064,-7692.540559,OG0003864,M0
8..10,0.0356,5.5822,0.0064,-7692.540559,OG0003864,M0
10..11,0.0515,8.0654,0.0064,-7692.540559,OG0003864,M0
11..4,0.27,42.3221,0.0064,-7692.540559,OG0003864,M0
11..7,0.2377,37.2577,0.0064,-7692.540559,OG0003864,M0
10..12,0.1902,29.8082,0.0064,-7692.540559,OG0003864,M0
12..5,0.2991,46.8889,0.0064,-7692.540559,OG0003864,M0
12..6,0.3989,62.5277,0.0064,-7692.540559,OG0003864,M0
8..1,0.4467,5.1517,0.0867,-5779.013217,OG0003915,M0
8..9,0.1517,1.7499,0.0867,-5779.013217,OG0003915,M0
9..10,0.0748,0.8624,0.0867,-5779.013217,OG0003915,M0
10..11,0.1385,1.5966,0.0867,-5779.013217,OG0003915,M0
11..2,0.1657,1.9107,0.0867,-5779.013217,OG0003915,M0
11..3,0.1603,1.8486,0.0867,-5779.013217,OG0003915,M0
10..4,0.2238,2.5802,0.0867,-5779.013217,OG0003915,M0
9..12,0.3041,3.5071,0.0867,-5779.013217,OG0003915,M0
12..5,0.284,3.2752,0.0867,-5779.013217,OG0003915,M0
12..6,0.3202,3.692,0.0867,-5779.013217,OG0003915,M0
8..7,0.3589,4.1391,0.0867,-5779.013217,OG0003915,M0
8..1,0.0402,1.1861,0.0339,-5587.641188,OG0003845,M0
8..9,0.0228,0.6721,0.0339,-5587.641188,OG0003845,M0
9..10,0.018,0.5313,0.0339,-5587.641188,OG0003845,M0
10..11,0.0267,0.7888,0.0339,-5587.641188,OG0003845,M0
11..2,0.0304,0.8958,0.0339,-5587.641188,OG0003845,M0
11..3,0.0291,0.8573,0.0339,-5587.641188,OG0003845,M0
10..12,0.0327,0.9643,0.0339,-5587.641188,OG0003845,M0
12..5,0.0227,0.6687,0.0339,-5587.641188,OG0003845,M0
12..6,0.0241,0.7101,0.0339,-5587.641188,OG0003845,M0
9..4,0.0341,1.0064,0.0339,-5587.641188,OG0003845,M0
8..7,0.0272,0.8019,0.0339,-5587.641188,OG0003845,M0
8..1,0.151,44.2622,0.0034,-10576.286794,OG0003817,M0
8..9,0.0502,14.7127,0.0034,-10576.286794,OG0003817,M0
9..2,0.1123,32.8989,0.0034,-10576.286794,OG0003817,M0
9..3,0.0978,28.6726,0.0034,-10576.286794,OG0003817,M0
8..10,0.0218,6.3831,0.0034,-10576.286794,OG0003817,M0
10..4,0.1007,29.5227,0.0034,-10576.286794,OG0003817,M0
10..11,0.0321,9.4111,0.0034,-10576.286794,OG0003817,M0
11..12,0.1128,33.0669,0.0034,-10576.286794,OG0003817,M0
12..5,0.1004,29.4263,0.0034,-10576.286794,OG0003817,M0
12..6,0.0847,24.8132,0.0034,-10576.286794,OG0003817,M0
11..7,0.1577,46.2131,0.0034,-10576.286794,OG0003817,M0
8..1,0.195,8.9341,0.0218,-2322.503441,OG0003913,M0
8..9,0.0171,0.7845,0.0218,-2322.503441,OG0003913,M0
9..10,0.0419,1.9212,0.0218,-2322.503441,OG0003913,M0
10..11,0.0757,3.4668,0.0218,-2322.503441,OG0003913,M0
11..2,0.0222,1.0174,0.0218,-2322.503441,OG0003913,M0
11..3,0.0241,1.1046,0.0218,-2322.503441,OG0003913,M0
10..4,0.0668,3.0612,0.0218,-2322.503441,OG0003913,M0
9..12,0.0658,3.0149,0.0218,-2322.503441,OG0003913,M0
12..5,0.1371,6.2841,0.0218,-2322.503441,OG0003913,M0
12..6,0.1173,5.3758,0.0218,-2322.503441,OG0003913,M0
8..7,0.1174,5.3813,0.0218,-2322.503441,OG0003913,M0
8..1,0.0637,1.2402,0.0514,-10164.996255,OG0003904,M0
8..9,0.021,0.4084,0.0514,-10164.996255,OG0003904,M0
9..10,0.0182,0.3551,0.0514,-10164.996255,OG0003904,M0
10..11,0.0246,0.4797,0.0514,-10164.996255,OG0003904,M0
11..2,0.0421,0.8197,0.0514,-10164.996255,OG0003904,M0
11..3,0.0421,0.8201,0.0514,-10164.996255,OG0003904,M0
10..12,0.0608,1.1837,0.0514,-10164.996255,OG0003904,M0
12..5,0.0396,0.7718,0.0514,-10164.996255,OG0003904,M0
12..6,0.1055,2.0536,0.0514,-10164.996255,OG0003904,M0
9..4,0.0633,1.2333,0.0514,-10164.996255,OG0003904,M0
8..7,0.0678,1.3197,0.0514,-10164.996255,OG0003904,M0
8..1,0.3837,76.7252,0.005,-15885.864999,OG0003911,M0
8..9,0.0634,12.6791,0.005,-15885.864999,OG0003911,M0
9..10,0.124,24.7957,0.005,-15885.864999,OG0003911,M0
10..2,0.1303,26.0557,0.005,-15885.864999,OG0003911,M0
10..3,0.1354,27.0774,0.005,-15885.864999,OG0003911,M0
9..11,0.1752,35.0337,0.005,-15885.864999,OG0003911,M0
11..5,0.1267,25.3433,0.005,-15885.864999,OG0003911,M0
11..6,0.0904,18.0753,0.005,-15885.864999,OG0003911,M0
8..12,0.0447,8.9408,0.005,-15885.864999,OG0003911,M0
12..4,0.1748,34.9556,0.005,-15885.864999,OG0003911,M0
12..7,0.2121,42.4154,0.005,-15885.864999,OG0003911,M0
8..1,0.0763,0.7984,0.0955,-9502.993139,OG0003912,M0
8..9,0.049,0.5133,0.0955,-9502.993139,OG0003912,M0
9..10,0.0795,0.8318,0.0955,-9502.993139,OG0003912,M0
10..2,0.0924,0.9671,0.0955,-9502.993139,OG0003912,M0
10..3,0.0735,0.7692,0.0955,-9502.993139,OG0003912,M0
9..11,0.014,0.1463,0.0955,-9502.993139,OG0003912,M0
11..4,0.1174,1.2286,0.0955,-9502.993139,OG0003912,M0
11..12,0.0978,1.0234,0.0955,-9502.993139,OG0003912,M0
12..5,0.0659,0.6901,0.0955,-9502.993139,OG0003912,M0
12..6,0.0853,0.8926,0.0955,-9502.993139,OG0003912,M0
8..7,0.1188,1.244,0.0955,-9502.993139,OG0003912,M0
8..1,0.1071,1.7426,0.0614,-4342.21516,OG0003857,M0
8..9,0.0063,0.1017,0.0614,-4342.21516,OG0003857,M0
9..10,0.06,0.9768,0.0614,-4342.21516,OG0003857,M0
10..2,0.0377,0.6137,0.0614,-4342.21516,OG0003857,M0
10..3,0.0653,1.0628,0.0614,-4342.21516,OG0003857,M0
9..7,0.0995,1.619,0.0614,-4342.21516,OG0003857,M0
8..11,0.0229,0.3722,0.0614,-4342.21516,OG0003857,M0
11..4,0.0766,1.2461,0.0614,-4342.21516,OG0003857,M0
11..12,0.0467,0.7606,0.0614,-4342.21516,OG0003857,M0
12..5,0.0673,1.096,0.0614,-4342.21516,OG0003857,M0
12..6,0.0414,0.6735,0.0614,-4342.21516,OG0003857,M0
8..1,0.2178,54.9337,0.004,-4299.020467,OG0003879,M0
8..9,0.1434,36.1576,0.004,-4299.020467,OG0003879,M0
9..10,0.062,15.6476,0.004,-4299.020467,OG0003879,M0
10..2,0.0911,22.9772,0.004,-4299.020467,OG0003879,M0
10..3,0.103,25.9743,0.004,-4299.020467,OG0003879,M0
9..11,0.068,17.1585,0.004,-4299.020467,OG0003879,M0
11..4,0.2935,74.0205,0.004,-4299.020467,OG0003879,M0
11..12,0.0607,15.2992,0.004,-4299.020467,OG0003879,M0
12..5,0.0886,22.3502,0.004,-4299.020467,OG0003879,M0
12..6,0.1317,33.2248,0.004,-4299.020467,OG0003879,M0
8..7,0.2472,62.3308,0.004,-4299.020467,OG0003879,M0
