branch,dN,dS,omega,lnL,SOG,Model
9..11,0.0504,1.4861,0.0339,-4263.200484,OG0003850,M0
11..4,0.1372,4.0443,0.0339,-4263.200484,OG0003850,M0
11..12,0.055,1.6217,0.0339,-4263.200484,OG0003850,M0
12..5,0.0489,1.4419,0.0339,-4263.200484,OG0003850,M0
12..6,0.0531,1.5649,0.0339,-4263.200484,OG0003850,M0
8..7,0.1547,4.5588,0.0339,-4263.200484,OG0003850,M0
8..1,0.1385,4.8806,0.0284,-6485.368793,OG0003841,M0
8..9,0.0045,0.1597,0.0284,-6485.368793,OG0003841,M0
9..10,0.0259,0.9111,0.0284,-6485.368793,OG0003841,M0
10..11,0.0414,1.4597,0.0284,-6485.368793,OG0003841,M0
11..2,0.0954,3.3633,0.0284,-6485.368793,OG0003841,M0
11..3,0.0844,2.9761,0.0284,-6485.368793,OG0003841,M0
10..12,0.0615,2.167,0.0284,-6485.368793,OG0003841,M0
12..5,0.0828,2.9165,0.0284,-6485.368793,OG0003841,M0
12..6,0.0568,2.0026,0.0284,-6485.368793,OG0003841,M0
9..7,0.1366,4.8137,0.0284,-6485.368793,OG0003841,M0
8..4,0.1525,5.3745,0.0284,-6485.368793,OG0003841,M0
8..1,0.2092,1.4622,0.1431,-10218.532976,OG0003827,M0
8..9,0.0913,0.6378,0.1431,-10218.532976,OG0003827,M0
9..10,0.0514,0.3592,0.1431,-10218.532976,OG0003827,M0
10..11,0.062,0.4332,0.1431,-10218.532976,OG0003827,M0
11..2,0.0955,0.6673,0.1431,-10218.532976,OG0003827,M0
11..3,0.166,1.1602,0.1431,-10218.532976,OG0003827,M0
10..4,0.2407,1.6821,0.1431,-10218.532976,OG0003827,M0
9..12,0.0912,0.6374,0.1431,-10218.532976,OG0003827,M0
12..5,0.139,0.9714,0.1431,-10218.532976,OG0003827,M0
12..6,0.1276,0.8913,0.1431,-10218.532976,OG0003827,M0
8..7,0.1931,1.3496,0.1431,-10218.532976,OG0003827,M0
8..1,0.087,1.9977,0.0436,-5112.862219,OG0003839,M0
8..9,0.0251,0.5765,0.0436,-5112.862219,OG0003839,M0
9..10,0.0219,0.5025,0.0436,-5112.862219,OG0003839,M0
10..11,0.0386,0.8856,0.0436,-5112.862219,OG0003839,M0
11..2,0.0665,1.5274,0.0436,-5112.862219,OG0003839,M0
11..3,0.0686,1.5754,0.0436,-5112.862219,OG0003839,M0
10..12,0.0349,0.8009,0.0436,-5112.862219,OG0003839,M0
12..5,0.0443,1.0161,0.0436,-5112.862219,OG0003839,M0
12..6,0.0484,1.112,0.0436,-5112.862219,OG0003839,M0
9..4,0.0551,1.2642,0.0436,-5112.862219,OG0003839,M0
8..7,0.0633,1.4536,0.0436,-5112.862219,OG0003839,M0
8..1,0.192,2.3692,0.081,-12215.844441,OG0003834,M0
8..9,0.0676,0.8349,0.081,-12215.844441,OG0003834,M0
9..10,0.0475,0.5857,0.081,-12215.844441,OG0003834,M0
10..11,0.0847,1.0456,0.081,-12215.844441,OG0003834,M0
11..2,0.123,1.5177,0.081,-12215.844441,OG0003834,M0
11..3,0.1565,1.9309,0.081,-12215.844441,OG0003834,M0
10..4,0.1907,2.3539,0.081,-12215.844441,OG0003834,M0
9..12,0.1267,1.5641,0.081,-12215.844441,OG0003834,M0
12..5,0.1399,1.7271,0.081,-12215.844441,OG0003834,M0
12..6,0.1745,2.1541,0.081,-12215.844441,OG0003834,M0
8..7,0.2225,2.7459,0.081,-12215.844441,OG0003834,M0
8..1,0.0737,1.5934,0.0463,-6302.300768,OG0003823,M0
8..9,0.0424,0.9166,0.0463,-6302.300768,OG0003823,M0
9..10,0.022,0.4759,0.0463,-6302.300768,OG0003823,M0
10..11,0.046,0.9949,0.0463,-6302.300768,OG0003823,M0
11..2,0.0272,0.588,0.0463,-6302.300768,OG0003823,M0
11..3,0.037,0.7996,0.0463,-6302.300768,OG0003823,M0
10..12,0.0488,1.0548,0.0463,-6302.300768,OG0003823,M0
12..5,0.048,1.0373,0.0463,-6302.300768,OG0003823,M0
12..6,0.0345,0.7448,0.0463,-6302.300768,OG0003823,M0
9..4,0.0527,1.1383,0.0463,-6302.300768,OG0003823,M0
8..7,0.0852,1.8415,0.0463,-6302.300768,OG0003823,M0
8..1,0.1355,46.5242,0.0029,-8859.988111,OG0003852,M0
8..9,0.039,13.4017,0.0029,-8859.988111,OG0003852,M0
9..10,0.0462,15.8556,0.0029,-8859.988111,OG0003852,M0
10..11,0.0436,14.959,0.0029,-8859.988111,OG0003852,M0
11..2,0.0848,29.1317,0.0029,-8859.988111,OG0003852,M0
11..3,0.1129,38.7794,0.0029,-8859.988111,OG0003852,M0
10..12,0.062,21.2739,0.0029,-8859.988111,OG0003852,M0
12..5,0.0932,32.0142,0.0029,-8859.988111,OG0003852,M0
12..6,0.0788,27.0492,0.0029,-8859.988111,OG0003852,M0
9..4,0.0975,33.4719,0.0029,-8859.988111,OG0003852,M0
8..7,0.1083,37.18,0.0029,-8859.988111,OG0003852,M0
8..1,0.2753,64.0238,0.0043,-11006.460196,OG0003853,M0
8..9,0.0823,19.1304,0.0043,-11006.460196,OG0003853,M0
9..10,0.0671,15.5986,0.0043,-11006.460196,OG0003853,M0
10..11,0.0612,14.2442,0.0043,-11006.460196,OG0003853,M0
11..2,0.2347,54.5819,0.0043,-11006.460196,OG0003853,M0
11..3,0.2567,59.6925,0.0043,-11006.460196,OG0003853,M0
10..12,0.228,53.0274,0.0043,-11006.460196,OG0003853,M0
12..5,0.1972,45.8656,0.0043,-11006.460196,OG0003853,M0
12..6,0.1989,46.2536,0.0043,-11006.460196,OG0003853,M0
9..4,0.2329,54.1795,0.0043,-11006.460196,OG0003853,M0
8..7,0.2915,67.7942,0.0043,-11006.460196,OG0003853,M0
8..1,0.0999,42.1611,0.0024,-5844.423999,OG0003830,M0
8..9,0.045,18.9765,0.0024,-5844.423999,OG0003830,M0
9..10,0.0296,12.5025,0.0024,-5844.423999,OG0003830,M0
10..11,0.0627,26.4647,0.0024,-5844.423999,OG0003830,M0
11..2,0.0663,27.9946,0.0024,-5844.423999,OG0003830,M0
11..3,0.0645,27.2077,0.0024,-5844.423999,OG0003830,M0
10..12,0.0642,27.0739,0.0024,-5844.423999,OG0003830,M0
12..5,0.0946,39.8962,0.0024,-5844.423999,OG0003830,M0
12..6,0.0949,40.0314,0.0024,-5844.423999,OG0003830,M0
9..4,0.1521,64.1799,0.0024,-5844.423999,OG0003830,M0
8..7,0.0751,31.6725,0.0024,-5844.423999,OG0003830,M0
8..1,0.1057,1.7239,0.0613,-4346.504345,OG0003857,M0
8..9,0.0055,0.0904,0.0613,-4346.504345,OG0003857,M0
9..10,0.0591,0.9632,0.0613,-4346.504345,OG0003857,M0
10..2,0.0359,0.5846,0.0613,-4346.504345,OG0003857,M0
10..3,0.0667,1.0867,0.0613,-4346.504345,OG0003857,M0
9..7,0.0998,1.6275,0.0613,-4346.504345,OG0003857,M0
8..11,0.0237,0.3859,0.0613,-4346.504345,OG0003857,M0
11..4,0.0741,1.2078,0.0613,-4346.504345,OG0003857,M0
11..12,0.0502,0.8177,0.0613,-4346.504345,OG0003857,M0
12..5,0.0683,1.114,0.0613,-4346.504345,OG0003857,M0
12..6,0.0406,0.6619,0.0613,-4346.504345,OG0003857,M0
8..1,0.0669,20.382,0.0033,-8538.451962,OG0003855,M0
8..9,0.0219,6.6624,0.0033,-8538.451962,OG0003855,M0
9..10,0.0322,9.8193,0.0033,-8538.451962,OG0003855,M0
10..11,0.0351,10.6858,0.0033,-8538.451962,OG0003855,M0
11..2,0.0425,12.9581,0.0033,-8538.451962,OG0003855,M0
11..3,0.0571,17.384,0.0033,-8538.451962,OG0003855,M0
10..12,0.0692,21.0699,0.0033,-8538.451962,OG0003855,M0
12..5,0.0718,21.8606,0.0033,-8538.451962,OG0003855,M0
12..6,0.0684,20.8472,0.0033,-8538.451962,OG0003855,M0
9..4,0.118,35.9614,0.0033,-8538.451962,OG0003855,M0
8..7,0.1115,33.9632,0.0033,-8538.451962,OG0003855,M0
8..1,0.148,3.6326,0.0407,-9567.850617,OG0003861,M0
8..9,0.0611,1.501,0.0407,-9567.850617,OG0003861,M0
9..10,0.0262,0.6427,0.0407,-9567.850617,OG0003861,M0
10..11,0.0865,2.1245,0.0407,-9567.850617,OG0003861,M0
11..2,0.0881,2.1632,0.0407,-9567.850617,OG0003861,M0
11..3,0.138,3.3885,0.0407,-9567.850617,OG0003861,M0
10..4,0.1452,3.5642,0.0407,-9567.850617,OG0003861,M0
9..12,0.1298,3.1881,0.0407,-9567.850617,OG0003861,M0
12..5,0.1163,2.8557,0.0407,-9567.850617,OG0003861,M0
12..6,0.1102,2.7065,0.0407,-9567.850617,OG0003861,M0
8..7,0.1401,3.4394,0.0407,-9567.850617,OG0003861,M0
8..1,0.0428,1.2998,0.0329,-5590.243923,OG0003845,M0
8..9,0.0233,0.7088,0.0329,-5590.243923,OG0003845,M0
9..10,0.0181,0.5505,0.0329,-5590.243923,OG0003845,M0
10..11,0.0268,0.8139,0.0329,-5590.243923,OG0003845,M0
11..2,0.03,0.9127,0.0329,-5590.243923,OG0003845,M0
11..3,0.0286,0.8699,0.0329,-5590.243923,OG0003845,M0
10..12,0.033,1.0033,0.0329,-5590.243923,OG0003845,M0
12..5,0.0224,0.6821,0.0329,-5590.243923,OG0003845,M0
12..6,0.0235,0.7137,0.0329,-5590.243923,OG0003845,M0
9..4,0.0339,1.0307,0.0329,-5590.243923,OG0003845,M0
8..7,0.0259,0.7883,0.0329,-5590.243923,OG0003845,M0
8..1,0.099,0.9351,0.1059,-5860.967119,OG0003810,M0
8..9,0.0308,0.2911,0.1059,-5860.967119,OG0003810,M0
9..2,0.0607,0.5734,0.1059,-5860.967119,OG0003810,M0
9..10,0.0328,0.3098,0.1059,-5860.967119,OG0003810,M0
10..3,0.0571,0.5398,0.1059,-5860.967119,OG0003810,M0
10..11,0.0705,0.6659,0.1059,-5860.967119,OG0003810,M0
11..5,0.1088,1.0278,0.1059,-5860.967119,OG0003810,M0
11..6,0.0819,0.7738,0.1059,-5860.967119,OG0003810,M0
8..12,0.0099,0.0936,0.1059,-5860.967119,OG0003810,M0
12..4,0.0655,0.6188,0.1059,-5860.967119,OG0003810,M0
12..7,0.1423,1.3439,0.1059,-5860.967119,OG0003810,M0
8..1,0.252,3.3362,0.0755,-9586.597545,OG0003811,M0
8..9,0.0569,0.7534,0.0755,-9586.597545,OG0003811,M0
9..10,0.0344,0.4548,0.0755,-9586.597545,OG0003811,M0
10..11,0.0774,1.0251,0.0755,-9586.597545,OG0003811,M0
11..2,0.1077,1.425,0.0755,-9586.597545,OG0003811,M0
11..3,0.1636,2.1657,0.0755,-9586.597545,OG0003811,M0
10..12,0.1566,2.0726,0.0755,-9586.597545,OG0003811,M0
12..5,0.1258,1.6652,0.0755,-9586.597545,OG0003811,M0
12..6,0.1365,1.8069,0.0755,-9586.597545,OG0003811,M0
9..4,0.151,1.9991,0.0755,-9586.597545,OG0003811,M0
8..7,0.2161,2.8604,0.0755,-9586.597545,OG0003811,M0
8..1,0.3479,53.2792,0.0065,-7688.497441,OG0003864,M0
8..9,0.0606,9.2812,0.0065,-7688.497441,OG0003864,M0
9..10,0.0589,9.0229,0.0065,-7688.497441,OG0003864,M0
10..11,0.127,19.446,0.0065,-7688.497441,OG0003864,M0
11..2,0.2509,38.4249,0.0065,-7688.497441,OG0003864,M0
11..3,0.3846,58.8965,0.0065,-7688.497441,OG0003864,M0
10..4,0.2343,35.8846,0.0065,-7688.497441,OG0003864,M0
9..7,0.2154,32.989,0.0065,-7688.497441,OG0003864,M0
8..12,0.1665,25.4939,0.0065,-7688.497441,OG0003864,M0
12..5,0.2714,41.5546,0.0065,-7688.497441,OG0003864,M0
12..6,0.4056,62.1075,0.0065,-7688.497441,OG0003864,M0
8..1,0.2213,44.9367,0.0049,-12381.384421,OG0003812,M0
8..9,0.1552,31.5198,0.0049,-12381.384421,OG0003812,M0
9..2,0.0753,15.2816,0.0049,-12381.384421,OG0003812,M0
9..3,0.1065,21.6236,0.0049,-12381.384421,OG0003812,M0
8..10,0.0411,8.3438,0.0049,-12381.384421,OG0003812,M0
10..11,0.0417,8.4651,0.0049,-12381.384421,OG0003812,M0
11..4,0.156,31.6714,0.0049,-12381.384421,OG0003812,M0
11..12,0.1432,29.0794,0.0049,-12381.384421,OG0003812,M0
12..5,0.1907,38.7264,0.0049,-12381.384421,OG0003812,M0
12..6,0.1624,32.973,0.0049,-12381.384421,OG0003812,M0
10..7,0.1703,34.5889,0.0049,-12381.384421,OG0003812,M0
8..1,0.0797,1.5937,0.05,-3436.843379,OG0003858,M0
8..9,0.0398,0.7963,0.05,-3436.843379,OG0003858,M0
9..10,0.008,0.1591,0.05,-3436.843379,OG0003858,M0
10..11,0.0612,1.2223,0.05,-3436.843379,OG0003858,M0
11..2,0.0351,0.7022,0.05,-3436.843379,OG0003858,M0
11..3,0.0304,0.6083,0.05,-3436.843379,OG0003858,M0
10..4,0.0853,1.704,0.05,-3436.843379,OG0003858,M0
9..12,0.0623,1.2461,0.05,-3436.843379,OG0003858,M0
12..5,0.0604,1.2068,0.05,-3436.843379,OG0003858,M0
12..6,0.0618,1.236,0.05,-3436.843379,OG0003858,M0
8..7,0.089,1.7791,0.05,-3436.843379,OG0003858,M0
8..1,0.1486,4.6241,0.0321,-5369.978259,OG0003820,M0
8..9,0.0345,1.0744,0.0321,-5369.978259,OG0003820,M0
9..10,0.032,0.9961,0.0321,-5369.978259,OG0003820,M0
10..11,0.0705,2.1927,0.0321,-5369.978259,OG0003820,M0
11..2,0.021,0.6543,0.0321,-5369.978259,OG0003820,M0
11..3,0.0448,1.3924,0.0321,-5369.978259,OG0003820,M0
10..4,0.0554,1.7251,0.0321,-5369.978259,OG0003820,M0
9..12,0.0852,2.6507,0.0321,-5369.978259,OG0003820,M0
12..5,0.1234,3.8394,0.0321,-5369.978259,OG0003820,M0
12..6,0.0897,2.7901,0.0321,-5369.978259,OG0003820,M0
8..7,0.1048,3.2606,0.0321,-5369.978259,OG0003820,M0
8..1,0.1096,2.0755,0.0528,-4183.953864,OG0003814,M0
8..9,0.0322,0.61,0.0528,-4183.953864,OG0003814,M0
9..10,0.0267,0.5051,0.0528,-4183.953864,OG0003814,M0
10..11,0.057,1.0798,0.0528,-4183.953864,OG0003814,M0
11..2,0.0592,1.12,0.0528,-4183.953864,OG0003814,M0
11..3,0.0517,0.9787,0.0528,-4183.953864,OG0003814,M0
10..12,0.0947,1.7923,0.0528,-4183.953864,OG0003814,M0
12..5,0.055,1.0411,0.0528,-4183.953864,OG0003814,M0
12..6,0.0686,1.2988,0.0528,-4183.953864,OG0003814,M0
9..4,0.0786,1.4887,0.0528,-4183.953864,OG0003814,M0
8..7,0.0643,1.2179,0.0528,-4183.953864,OG0003814,M0
8..1,0.1246,2.3346,0.0534,-11320.522841,OG0003815,M0
8..9,0.0289,0.5409,0.0534,-11320.522841,OG0003815,M0
9..10,0.0241,0.4506,0.0534,-11320.522841,OG0003815,M0
10..11,0.0627,1.1738,0.0534,-11320.522841,OG0003815,M0
11..2,0.0418,0.7833,0.0534,-11320.522841,OG0003815,M0
11..3,0.0544,1.0188,0.0534,-11320.522841,OG0003815,M0
10..4,0.0783,1.467,0.0534,-11320.522841,OG0003815,M0
9..12,0.1104,2.0678,0.0534,-11320.522841,OG0003815,M0
12..5,0.0624,1.1692,0.0534,-11320.522841,OG0003815,M0
12..6,0.0641,1.2013,0.0534,-11320.522841,OG0003815,M0
8..7,0.0912,1.7085,0.0534,-11320.522841,OG0003815,M0
8..1,0.4314,62.736,0.0069,-5517.96223,OG0003818,M0
8..9,0.034,4.9457,0.0069,-5517.96223,OG0003818,M0
9..10,0.1076,15.6454,0.0069,-5517.96223,OG0003818,M0
10..2,0.204,29.6698,0.0069,-5517.96223,OG0003818,M0
10..3,0.4001,58.1857,0.0069,-5517.96223,OG0003818,M0
9..4,0.1969,28.6286,0.0069,-5517.96223,OG0003818,M0
8..11,0.0971,14.1148,0.0069,-5517.96223,OG0003818,M0
11..12,0.0803,11.6835,0.0069,-5517.96223,OG0003818,M0
12..5,0.2649,38.5167,0.0069,-5517.96223,OG0003818,M0
12..6,0.333,48.4252,0.0069,-5517.96223,OG0003818,M0
11..7,0.3273,47.5892,0.0069,-5517.96223,OG0003818,M0
8..1,0.1502,65.4068,0.0023,-10593.466707,OG0003817,M0
8..9,0.049,21.3172,0.0023,-10593.466707,OG0003817,M0
9..2,0.1126,49.0164,0.0023,-10593.466707,OG0003817,M0
9..3,0.0977,42.5468,0.0023,-10593.466707,OG0003817,M0
8..10,0.0229,9.9894,0.0023,-10593.466707,OG0003817,M0
10..4,0.1056,45.9594,0.0023,-10593.466707,OG0003817,M0
10..11,0.0297,12.9191,0.0023,-10593.466707,OG0003817,M0
11..12,0.1128,49.1146,0.0023,-10593.466707,OG0003817,M0
12..5,0.1014,44.1418,0.0023,-10593.466707,OG0003817,M0
12..6,0.0842,36.6508,0.0023,-10593.466707,OG0003817,M0
11..7,0.1583,68.918,0.0023,-10593.466707,OG0003817,M0
8..1,0.1662,2.2705,0.0732,-11282.506132,OG0003867,M0
8..9,0.0133,0.1818,0.0732,-11282.506132,OG0003867,M0
9..10,0.0181,0.2469,0.0732,-11282.506132,OG0003867,M0
10..11,0.0278,0.3791,0.0732,-11282.506132,OG0003867,M0
11..2,0.0743,1.015,0.0732,-11282.506132,OG0003867,M0
11..3,0.1081,1.4768,0.0732,-11282.506132,OG0003867,M0
10..7,0.1432,1.9556,0.0732,-11282.506132,OG0003867,M0
9..4,0.1052,1.4368,0.0732,-11282.506132,OG0003867,M0
8..12,0.0936,1.2782,0.0732,-11282.506132,OG0003867,M0
12..5,0.0879,1.2004,0.0732,-11282.506132,OG0003867,M0
12..6,0.0993,1.356,0.0732,-11282.506132,OG0003867,M0
8..1,0.0378,1.0475,0.0361,-2628.793762,OG0003878,M0
8..9,0.005,0.1374,0.0361,-2628.793762,OG0003878,M0
9..10,0.0133,0.3676,0.0361,-2628.793762,OG0003878,M0
10..2,0.0138,0.3831,0.0361,-2628.793762,OG0003878,M0
10..3,0.0285,0.7906,0.0361,-2628.793762,OG0003878,M0
9..4,0.0325,0.9017,0.0361,-2628.793762,OG0003878,M0
8..11,0.0079,0.218,0.0361,-2628.793762,OG0003878,M0
11..12,0.0149,0.4123,0.0361,-2628.793762,OG0003878,M0
12..5,0.0262,0.7271,0.0361,-2628.793762,OG0003878,M0
12..6,0.033,0.9147,0.0361,-2628.793762,OG0003878,M0
11..7,0.034,0.9432,0.0361,-2628.793762,OG0003878,M0
8..1,0.29,71.509,0.0041,-3005.451099,OG0003869,M0
8..9,0.0825,20.3443,0.0041,-3005.451099,OG0003869,M0
9..10,0.0717,17.6885,0.0041,-3005.451099,OG0003869,M0
10..11,0.2639,65.0633,0.0041,-3005.451099,OG0003869,M0
11..2,0.2564,63.2055,0.0041,-3005.451099,OG0003869,M0
11..3,0.1959,48.3038,0.0041,-3005.451099,OG0003869,M0
10..12,0.1075,26.4942,0.0041,-3005.451099,OG0003869,M0
12..5,0.2628,64.7981,0.0041,-3005.451099,OG0003869,M0
12..6,0.0982,24.214,0.0041,-3005.451099,OG0003869,M0
9..7,0.2097,51.7098,0.0041,-3005.451099,OG0003869,M0
8..4,0.2918,71.9373,0.0041,-3005.451099,OG0003869,M0
8..1,0.2405,12.4228,0.0194,-3394.328344,OG0003872,M0
8..9,0.1081,5.5808,0.0194,-3394.328344,OG0003872,M0
9..10,0.0474,2.4464,0.0194,-3394.328344,OG0003872,M0
10..11,0.0374,1.9312,0.0194,-3394.328344,OG0003872,M0
11..2,0.056,2.8904,0.0194,-3394.328344,OG0003872,M0
11..3,0.0307,1.5862,0.0194,-3394.328344,OG0003872,M0
10..4,0.1464,7.564,0.0194,-3394.328344,OG0003872,M0
9..12,0.0198,1.0231,0.0194,-3394.328344,OG0003872,M0
12..5,0.0815,4.2097,0.0194,-3394.328344,OG0003872,M0
12..6,0.1027,5.3061,0.0194,-3394.328344,OG0003872,M0
8..7,0.19,9.8119,0.0194,-3394.328344,OG0003872,M0
8..1,0.2905,73.7927,0.0039,-4554.463248,OG0003879,M0
8..9,0.1251,31.7835,0.0039,-4554.463248,OG0003879,M0
9..10,0.0767,19.4923,0.0039,-4554.463248,OG0003879,M0
10..2,0.0972,24.6768,0.0039,-4554.463248,OG0003879,M0
10..3,0.0968,24.5736,0.0039,-4554.463248,OG0003879,M0
9..11,0.067,17.0237,0.0039,-4554.463248,OG0003879,M0
11..4,0.2783,70.6747,0.0039,-4554.463248,OG0003879,M0
11..12,0.0657,16.6872,0.0039,-4554.463248,OG0003879,M0
12..5,0.0892,22.6539,0.0039,-4554.463248,OG0003879,M0
12..6,0.1414,35.9251,0.0039,-4554.463248,OG0003879,M0
8..7,0.2403,61.0435,0.0039,-4554.463248,OG0003879,M0
8..1,0.335,28.8069,0.0116,-11747.968667,OG0003874,M0
8..9,0.2207,18.9791,0.0116,-11747.968667,OG0003874,M0
9..10,0.098,8.4323,0.0116,-11747.968667,OG0003874,M0
10..2,0.5058,43.4989,0.0116,-11747.968667,OG0003874,M0
10..11,0.0551,4.7428,0.0116,-11747.968667,OG0003874,M0
11..3,0.5976,51.3902,0.0116,-11747.968667,OG0003874,M0
11..4,0.7993,68.7394,0.0116,-11747.968667,OG0003874,M0
9..12,0.2454,21.1031,0.0116,-11747.968667,OG0003874,M0
12..5,0.2516,21.6377,0.0116,-11747.968667,OG0003874,M0
12..6,0.2447,21.0443,0.0116,-11747.968667,OG0003874,M0
8..7,0.3626,31.1875,0.0116,-11747.968667,OG0003874,M0
8..1,0.2352,7.0992,0.0331,-5955.388651,OG0003877,M0
8..9,0.0812,2.45,0.0331,-5955.388651,OG0003877,M0
9..10,0.0454,1.3698,0.0331,-5955.388651,OG0003877,M0
10..11,0.0702,2.1198,0.0331,-5955.388651,OG0003877,M0
11..2,0.0396,1.1966,0.0331,-5955.388651,OG0003877,M0
11..3,0.0408,1.2312,0.0331,-5955.388651,OG0003877,M0
10..12,0.1108,3.3434,0.0331,-5955.388651,OG0003877,M0
12..5,0.0692,2.0884,0.0331,-5955.388651,OG0003877,M0
12..6,0.0576,1.7375,0.0331,-5955.388651,OG0003877,M0
9..4,0.1194,3.6046,0.0331,-5955.388651,OG0003877,M0
8..7,0.1451,4.378,0.0331,-5955.388651,OG0003877,M0
8..1,0.2573,4.4907,0.0573,-10154.284114,OG0003871,M0
8..9,0.0413,0.7212,0.0573,-10154.284114,OG0003871,M0
9..10,0.0616,1.0759,0.0573,-10154.284114,OG0003871,M0
10..2,0.1685,2.9404,0.0573,-10154.284114,OG0003871,M0
10..3,0.189,3.2994,0.0573,-10154.284114,OG0003871,M0
9..11,0.0871,1.5208,0.0573,-10154.284114,OG0003871,M0
11..5,0.1708,2.9822,0.0573,-10154.284114,OG0003871,M0
11..6,0.2238,3.9065,0.0573,-10154.284114,OG0003871,M0
8..12,0.0217,0.378,0.0573,-10154.284114,OG0003871,M0
12..4,0.3316,5.7873,0.0573,-10154.284114,OG0003871,M0
12..7,0.2894,5.0523,0.0573,-10154.284114,OG0003871,M0
8..1,0.0583,1.0766,0.0542,-10140.977717,OG0003904,M0
8..9,0.022,0.4063,0.0542,-10140.977717,OG0003904,M0
9..10,0.0171,0.3162,0.0542,-10140.977717,OG0003904,M0
10..11,0.0247,0.4559,0.0542,-10140.977717,OG0003904,M0
11..2,0.0432,0.7968,0.0542,-10140.977717,OG0003904,M0
11..3,0.0427,0.7873,0.0542,-10140.977717,OG0003904,M0
10..12,0.0595,1.0984,0.0542,-10140.977717,OG0003904,M0
12..5,0.0399,0.7359,0.0542,-10140.977717,OG0003904,M0
12..6,0.1058,1.9523,0.0542,-10140.977717,OG0003904,M0
9..4,0.0645,1.1908,0.0542,-10140.977717,OG0003904,M0
8..7,0.0684,1.2617,0.0542,-10140.977717,OG0003904,M0
8..1,0.0604,1.4876,0.0406,-4067.604317,OG0003901,M0
8..9,0.0259,0.6392,0.0406,-4067.604317,OG0003901,M0
9..10,0.0163,0.402,0.0406,-4067.604317,OG0003901,M0
10..11,0.0886,2.1832,0.0406,-4067.604317,OG0003901,M0
11..2,0.042,1.0354,0.0406,-4067.604317,OG0003901,M0
11..3,0.0332,0.8192,0.0406,-4067.604317,OG0003901,M0
10..4,0.0369,0.9101,0.0406,-4067.604317,OG0003901,M0
9..12,0.0786,1.9373,0.0406,-4067.604317,OG0003901,M0
12..5,0.0726,1.7891,0.0406,-4067.604317,OG0003901,M0
12..6,0.0496,1.2215,0.0406,-4067.604317,OG0003901,M0
8..7,0.0767,1.8893,0.0406,-4067.604317,OG0003901,M0
8..1,0.1974,2.9612,0.0667,-6715.09674,OG0003883,M0
8..9,0.0564,0.8464,0.0667,-6715.09674,OG0003883,M0
9..10,0.0395,0.5925,0.0667,-6715.09674,OG0003883,M0
10..11,0.0895,1.3421,0.0667,-6715.09674,OG0003883,M0
11..2,0.1406,2.1095,0.0667,-6715.09674,OG0003883,M0
11..3,0.1877,2.8146,0.0667,-6715.09674,OG0003883,M0
10..12,0.1119,1.6776,0.0667,-6715.09674,OG0003883,M0
12..5,0.244,3.6594,0.0667,-6715.09674,OG0003883,M0
12..6,0.2258,3.3869,0.0667,-6715.09674,OG0003883,M0
9..4,0.1025,1.5378,0.0667,-6715.09674,OG0003883,M0
8..7,0.1734,2.6006,0.0667,-6715.09674,OG0003883,M0
8..1,0.1332,2.1103,0.0631,-5693.214922,OG0003880,M0
8..9,0.0269,0.4261,0.0631,-5693.214922,OG0003880,M0
9..10,0.0354,0.5605,0.0631,-5693.214922,OG0003880,M0
10..11,0.0419,0.6639,0.0631,-5693.214922,OG0003880,M0
11..2,0.0808,1.2802,0.0631,-5693.214922,OG0003880,M0
11..3,0.0529,0.8375,0.0631,-5693.214922,OG0003880,M0
10..12,0.0714,1.1315,0.0631,-5693.214922,OG0003880,M0
12..5,0.0622,0.9856,0.0631,-5693.214922,OG0003880,M0
12..6,0.0619,0.981,0.0631,-5693.214922,OG0003880,M0
9..4,0.0965,1.5287,0.0631,-5693.214922,OG0003880,M0
8..7,0.1003,1.5883,0.0631,-5693.214922,OG0003880,M0
8..1,0.2136,61.9534,0.0034,-7862.666106,OG0003898,M0
8..9,0.0875,25.3755,0.0034,-7862.666106,OG0003898,M0
9..10,0.0204,5.9241,0.0034,-7862.666106,OG0003898,M0
10..11,0.1079,31.276,0.0034,-7862.666106,OG0003898,M0
11..2,0.1155,33.4944,0.0034,-7862.666106,OG0003898,M0
11..3,0.093,26.9724,0.0034,-7862.666106,OG0003898,M0
10..4,0.172,49.8876,0.0034,-7862.666106,OG0003898,M0
9..12,0.0836,24.255,0.0034,-7862.666106,OG0003898,M0
12..5,0.0978,28.3627,0.0034,-7862.666106,OG0003898,M0
12..6,0.112,32.4691,0.0034,-7862.666106,OG0003898,M0
8..7,0.1916,55.5681,0.0034,-7862.666106,OG0003898,M0
8..1,0.3376,2.6226,0.1287,-5593.899409,OG0003897,M0
8..9,0.0477,0.3702,0.1287,-5593.899409,OG0003897,M0
9..10,0.0091,0.0708,0.1287,-5593.899409,OG0003897,M0
10..11,0.0699,0.543,0.1287,-5593.899409,OG0003897,M0
11..2,0.1696,1.3174,0.1287,-5593.899409,OG0003897,M0
11..3,0.1336,1.0381,0.1287,-5593.899409,OG0003897,M0
10..4,0.1622,1.2599,0.1287,-5593.899409,OG0003897,M0
9..7,0.2246,1.7445,0.1287,-5593.899409,OG0003897,M0
8..12,0.1825,1.4176,0.1287,-5593.899409,OG0003897,M0
12..5,0.2182,1.6953,0.1287,-5593.899409,OG0003897,M0
12..6,0.2234,1.7358,0.1287,-5593.899409,OG0003897,M0
